Stations_ID;Datum;Qualitaet;Min_5cm;Min_2m;Mittel_2m;Max_2m;Relative_Feuchte;Mittel_Windstaerke;Max_Windgeschwindigkeit;Sonnenscheindauer;Mittel_Bedeckungsgrad;Niederschlagshoehe;Mittel_Luftdruck
102.00;11.03.2017;3.00;;5.00;6,9;10,1;77.00;5,8;11,5;6033.00;;;1019,62
102.00;12.03.2017;3.00;;3,5;5,9;9.00;76,25;9,7;13,9;2717.00;;;1015,78
102.00;13.03.2017;3.00;;3.00;4,4;5,6;87,83;6,3;10,2;2,85;;;1020,17
102.00;14.03.2017;3.00;;5,2;7.00;9,7;92,5;10,9;17,3;5,35;;;1022,77
102.00;15.03.2017;3.00;;5,5;6,1;7.00;90,63;9,6;14,2;9183.00;;;1024,62
102.00;16.03.2017;3.00;;5,3;9,1;14.00;79,75;8,5;16,6;7917.00;;;1016,76
102.00;17.03.2017;3.00;;5,2;6,1;7,5;88,48;12,6;20,5;3,95;;;1005,3
102.00;18.03.2017;3.00;;4,7;5,7;7,5;88,88;12,8;27,4;2,6;;;996,91
102.00;19.03.2017;3.00;;4,5;6,6;8,4;98,33;11,7;20,6;0.00;;;998,27
102.00;20.03.2017;3.00;;6,7;8,6;10,8;97,21;11,2;28,4;0.00;;;996,89
102.00;21.03.2017;3.00;;4,9;6,4;7,6;81.00;12,5;22,9;9083.00;;;1000,95
102.00;22.03.2017;3.00;;4,1;7,1;13,1;65,38;7,5;12,6;11,8;;;1011.00
102.00;23.03.2017;3.00;;5,8;7,3;10,3;68,75;8.00;11,9;7,7;;;1017,3
102.00;24.03.2017;3.00;;5,5;6,1;10,1;82,42;4,7;7,8;11,9;;;1027,84
102.00;25.03.2017;3.00;;5.00;5,8;6,4;92,38;5,1;8,2;11,3;;;1026,99
102.00;26.03.2017;3.00;;5,4;6,3;7,7;94,5;3,8;7.00;3,95;;;1023,01
102.00;27.03.2017;3.00;;4.00;6.00;8,8;95,83;4.00;7,1;10,9;;;1020,97
102.00;28.03.2017;3.00;;4,8;8,4;12,6;79,75;4.00;10,7;11633.00;;;1015,74
102.00;29.03.2017;3.00;;7,7;8,8;10,6;96,5;10.00;16,1;0,217;;;1015,82
102.00;30.03.2017;3.00;;9,9;13,3;17.00;79,79;8,1;12,4;3683.00;;;1016,95
102.00;31.03.2017;3.00;;10,3;14,4;20,4;71,71;9.00;14,9;10,4;;;1008,85
102.00;01.04.2017;3.00;;8.00;11,1;14,7;86.00;4,4;12,2;4083.00;;;1007,75
102.00;02.04.2017;3.00;;6,1;7,9;9,6;95,83;6,5;9,9;8,8;;;1015.00
102.00;03.04.2017;3.00;;6,3;7,2;8,9;86,13;3,9;7,7;10267.00;;;1023,07
102.00;04.04.2017;3.00;;6,9;9,9;15,8;70,83;3,4;7,1;12667.00;;;1021,09
102.00;05.04.2017;3.00;;6,6;7,4;10,5;86,96;10.00;17,3;7633.00;;;1018,96
102.00;06.04.2017;3.00;;6,5;7.00;7,4;85,46;10,8;16,8;5,9;;;1020,35
102.00;07.04.2017;3.00;;6,7;7,3;8.00;97,25;10,5;14,6;0,317;;;1017,68
102.00;08.04.2017;3.00;;6,9;7,7;8,8;97,67;4.00;8,5;2,35;;;1020,22
102.00;09.04.2017;3.00;;6,8;11,8;17,7;73,58;5,3;11.00;12767.00;;;1017,69
102.00;10.04.2017;3.00;;6,8;8,5;14.00;79,83;12,4;19,6;6533.00;;;1013,09
102.00;11.04.2017;3.00;;5.00;7,5;8,7;78,5;11,2;20,8;6,8;;;1016,8
102.00;12.04.2017;3.00;;7.00;8,2;9.00;91,29;13,3;18,5;0,033;;;1006,12
102.00;13.04.2017;3.00;;6,4;7,6;8,2;80,33;12,9;19,1;9433.00;;;1006,5
102.00;14.04.2017;3.00;;6.00;8,1;9.00;87,38;9,9;14,2;3267.00;;;1008,32
102.00;15.04.2017;3.00;;4,4;7,8;8,7;79,92;14.00;25,1;8217.00;;;1004,58
102.00;16.04.2017;3.00;;5,6;6,8;7,8;76,46;10,1;19,3;8767.00;;;1010,94
102.00;17.04.2017;3.00;;4,8;6,3;6,8;71,42;9,1;15,6;8967.00;;;1012,59
102.00;18.04.2017;3.00;;3,5;5,1;6,3;64,67;9,2;15,2;9167.00;;;1023,52
102.00;19.04.2017;3.00;;3,8;4,9;6,5;54,45;4,7;8,9;12,45;;;1032,4
102.00;20.04.2017;3.00;;4,5;6,8;8,8;68,58;6,6;13.00;6467.00;;;1029,9
102.00;21.04.2017;3.00;;7,2;8,7;10,4;91,67;12,7;19.00;2,55;;;1019,83
102.00;22.04.2017;3.00;;4,6;6,6;7,4;72,5;14,8;23,5;8767.00;;;1016,8
102.00;23.04.2017;3.00;;4.00;6,3;7,5;70.00;11,9;19,4;7683.00;;;1017,06
102.00;24.04.2017;3.00;;4,7;7.00;9.00;77,33;10,4;19,4;1,45;;;1006,1
102.00;25.04.2017;3.00;;2,7;5,1;6,8;77,25;8,2;16,9;8417.00;;;1000,45
102.00;26.04.2017;3.00;;4,6;6,3;7,4;67,5;5,4;11,1;12383.00;;;1007,46
102.00;27.04.2017;3.00;;3,9;6,5;8,2;72,46;8,6;15,9;7867.00;;;1009,48
102.00;28.04.2017;3.00;;5,5;7.00;7,9;78,42;7,9;15,1;6433.00;;;1008,14
102.00;29.04.2017;3.00;;5,6;7,1;8,2;72,71;6,4;12,5;9683.00;;;1012,99
102.00;30.04.2017;3.00;;5,9;9,7;13,3;65,75;9,8;16,4;14.00;;;1011,85
102.00;01.05.2017;3.00;;7,1;10,6;13,9;67,67;12,6;18,1;8633.00;;;1009,45
102.00;02.05.2017;3.00;;7,5;9,8;12,4;74,75;11,9;18,1;1,9;;;1015,35
102.00;03.05.2017;3.00;;7,5;10.00;13,4;77,71;12,1;17,1;4,55;;;1019.00
102.00;04.05.2017;3.00;;7,6;9,5;11,8;65,21;13,3;20.00;2167.00;;;1019,57
102.00;05.05.2017;3.00;;7,6;8,6;9,5;77,92;8,9;17,5;0.00;;;1018,02
102.00;06.05.2017;3.00;;7,4;9,5;11,5;87,46;6,3;10,9;2633.00;;;1012,25
102.00;07.05.2017;3.00;;7,4;8,9;10,9;89,83;5,9;11,9;9.00;;;1010,87
102.00;08.05.2017;3.00;;7,3;8,7;9,8;72,29;8.00;14,7;8,15;;;1015,54
102.00;09.05.2017;3.00;;7.00;7,6;8,3;66,42;5,5;10,9;5,35;;;1015,27
102.00;10.05.2017;3.00;;5,7;7,6;8,7;81,5;6,6;11,7;2,8;;;1005,41
102.00;11.05.2017;3.00;;7,7;11,4;16,1;71,54;8,8;14.00;14117.00;;;998,94
102.00;12.05.2017;3.00;;11,6;13,5;16,9;84,58;7,7;13.00;2,15;;;998,46
102.00;13.05.2017;3.00;;12,3;14,2;17.00;87,92;4,4;8,4;2867.00;;;1006,02
102.00;14.05.2017;3.00;;10,2;13,7;17,4;79,08;4,7;11,1;11,25;;;1015,24
102.00;15.05.2017;3.00;;8,6;13,6;18,9;76,63;5.00;11.00;13,45;;;1023,31
102.00;16.05.2017;3.00;;11,7;16,4;20,2;76,33;7,8;12,9;2,3;;;1021,68
102.00;17.05.2017;3.00;;14,8;20.00;25,7;68,83;5,9;14,6;4.00;;;1015.00
102.00;18.05.2017;3.00;;9,9;13,6;19,7;90,25;8,5;14,9;5,95;;;1006,92
102.00;19.05.2017;3.00;;10,8;12,9;17.00;94,54;6,2;11,8;1,15;;;1006,57
102.00;20.05.2017;3.00;;11,1;12,4;16,2;82,13;4,2;10,3;11567.00;;;1015,55
102.00;21.05.2017;3.00;;12,1;13,2;13,9;78,88;4,4;7,8;14767.00;;;1022,09
102.00;22.05.2017;3.00;;13,4;16,3;19,4;66,21;5,3;10,5;14283.00;;;1016,55
102.00;23.05.2017;3.00;;11,1;13,8;17,5;81,83;9,2;16,4;10233.00;;;1012,18
102.00;24.05.2017;3.00;;10,9;11,6;12,6;89,58;7,3;12,6;4967.00;;;1017,89
102.00;25.05.2017;3.00;;9,9;11,7;12,8;94,58;7,6;10,9;9717.00;;;1019,58
102.00;26.05.2017;3.00;;10,3;11,1;11,8;99,79;4.00;6,8;0,117;;;1019,18
102.00;27.05.2017;3.00;;11,3;20.00;26,8;66,58;7,7;14,2;15,7;;;1015,29
102.00;28.05.2017;3.00;;13.00;15,7;19,6;85,75;7.00;12,8;10967.00;;;1012,9
102.00;29.05.2017;3.00;;11,9;13,7;16,3;97,08;4,7;9,2;4,15;;;1010,07
102.00;30.05.2017;3.00;;12,7;14,5;17,1;98,25;8,1;17,2;3967.00;;;1007,87
102.00;31.05.2017;3.00;;11,6;12,7;14.00;83.00;9,5;13,2;14,8;;;1016,08
102.00;01.06.2017;3.00;;11,3;12,1;13,3;74,67;5.00;9,2;13,05;;;1018,55
102.00;02.06.2017;3.00;;12,6;16,2;20,3;63,13;4,5;7,8;14383.00;;;1013,81
102.00;03.06.2017;3.00;;14,7;17,3;21,5;67,04;5,3;10.00;3,9;;;1008,11
102.00;04.06.2017;3.00;;13,1;13,8;15,2;88,63;8.00;12,1;10,9;;;1008,48
102.00;05.06.2017;3.00;;12,9;16,1;19,3;66,79;6,3;15,2;9717.00;;;1007,6
102.00;06.06.2017;3.00;;12,7;16,4;19,5;70,5;12.00;20,8;7867.00;;;995,88
102.00;07.06.2017;3.00;;10,5;12,6;14,9;81,63;16,8;27,5;0,817;;;999,15
102.00;08.06.2017;3.00;;12,4;14,5;17,5;87,21;8,7;15,2;0,133;;;1008,32
102.00;09.06.2017;3.00;;13,2;15,7;18,4;86,54;5,9;16,7;4,1;;;1006,59
102.00;10.06.2017;3.00;;12,4;15,2;19,1;85,87;4,3;10,6;5483.00;;;1013,93
102.00;11.06.2017;3.00;;15,5;18,6;24,2;74,5;6,9;16,2;12,05;;;1009,46
102.00;12.06.2017;3.00;;14,4;15.00;16,1;81,83;13,6;20,4;5517.00;;;1006,85
102.00;13.06.2017;3.00;;13.00;14.00;14,9;82,92;10,8;18.00;7283.00;;;1012,4
102.00;14.06.2017;3.00;;13.00;14,8;18,6;81,25;3,8;7,4;14317.00;;;1015,9
102.00;15.06.2017;3.00;;15,3;18,3;24,3;75,71;8,2;16,1;9683.00;;;1009,51
102.00;16.06.2017;3.00;;14.00;14,7;15,8;83,96;12,6;18,9;12117.00;;;1012,16
102.00;17.06.2017;3.00;;13,8;14,8;15,7;89,88;8,7;15,3;9183.00;;;1019,15
102.00;18.06.2017;3.00;;15,1;16,9;20,8;87,5;3,7;8,5;15817.00;;;1020,69
102.00;19.06.2017;3.00;;17,5;20,7;27,1;78,29;3,1;6,1;15,45;;;1016,25
102.00;20.06.2017;3.00;;14,2;15,6;18,8;80,58;7,7;12,2;11817.00;;;1015,68
102.00;21.06.2017;3.00;;14,1;14,8;16,9;70,13;3,6;7,7;11.00;;;1015,23
102.00;22.06.2017;;;;19,1;;74,25;8,8;;;;;1005,5
102.00;23.06.2017;;;;16,1;;89,45;13.00;;;;;1006,68
102.00;24.06.2017;3.00;;14,6;16.00;17,1;90,86;10,7;18,6;3367.00;;;1006,04
102.00;25.06.2017;3.00;;13,8;15,7;17,3;80,52;10,1;15,3;2017.00;;;1003,83
102.00;26.06.2017;3.00;;13,9;14,6;15,4;70,67;9.00;12,5;12967.00;;;1007,78
102.00;27.06.2017;3.00;;13,6;14,9;16,8;68,71;5,8;11,4;9717.00;;;1007,66
102.00;28.06.2017;3.00;;14,5;17,6;20,7;85,5;8,8;15,4;0,35;;;995,24
102.00;29.06.2017;3.00;;15,2;16,9;19,4;95,67;4,6;11,3;8017.00;;;992,78
102.00;30.06.2017;3.00;;14.00;14,8;15,3;95,21;11,5;18,1;0.00;;;996,01
102.00;01.07.2017;3.00;;14,4;15,4;16,9;90,42;8,9;14,7;7,85;;;1002,56
102.00;02.07.2017;3.00;;14,3;15,4;16,3;79,58;10,5;14,9;7183.00;;;1011,3
102.00;03.07.2017;3.00;;13,6;16,1;19,7;77,17;11,7;19,2;3933.00;;;1013,34
102.00;04.07.2017;3.00;;14.00;14,6;15,3;70,75;8,3;14,6;5983.00;;;1015,58
102.00;05.07.2017;3.00;;12,5;14,3;15,7;77,54;3.00;7,1;6783.00;;;1015,73
102.00;06.07.2017;3.00;;14,6;16,3;18,9;72,42;4,2;8,2;14433.00;;;1014,79
102.00;07.07.2017;3.00;;17.00;17,8;18,9;89,88;4,1;8.00;6883.00;;;1009,4
102.00;08.07.2017;3.00;;14,9;16,4;17,4;84,92;7.00;10,6;12167.00;;;1011,75
102.00;09.07.2017;3.00;;14,7;16,5;19,7;66,96;2,6;5,6;15,05;;;1010,87
102.00;10.07.2017;3.00;;16,4;18,1;21,4;79,54;3,9;7,5;3,05;;;1004,69
102.00;11.07.2017;3.00;;16.00;17,2;18,5;83,74;6,9;14.00;4467.00;;;1004,63
102.00;12.07.2017;3.00;;11,7;15,2;18,4;79,17;10.00;19,5;3517.00;;;1006,46
102.00;13.07.2017;3.00;;14,4;15.00;15,7;64,61;8.00;17,6;10,25;;;1016,53
102.00;14.07.2017;3.00;;14,4;15,7;18,9;74,29;5,2;12,7;8233.00;;;1011,17
102.00;15.07.2017;3.00;;15,6;16,3;17,6;77,38;5,3;10,6;11,4;;;1015,7
102.00;16.07.2017;3.00;;15,3;16,8;18,3;90,38;8,4;13.00;1,35;;;1015,71
102.00;17.07.2017;3.00;;15,5;16,2;17.00;73,5;7,4;11,4;12,15;;;1017,98
102.00;18.07.2017;3.00;;15,8;17.00;18,8;75,08;4,4;10,8;10,85;;;1017,68
102.00;19.07.2017;3.00;;15,5;19,5;24,5;77,54;10,4;18.00;10917.00;;;1009,25
102.00;20.07.2017;3.00;;17.00;19,1;23.00;91,75;6,2;18,8;1767.00;;;1004,3
102.00;21.07.2017;3.00;;15,4;17,4;19.00;69.00;6,4;13,6;14,5;;;1010,29
102.00;22.07.2017;3.00;;17.00;18,9;22,3;82,25;7,6;12,2;5117.00;;;1008,96
102.00;23.07.2017;3.00;;15,3;17,1;19,3;87,13;5,4;14,5;3,9;;;1006,68
102.00;24.07.2017;3.00;;15,2;16,7;17,9;85,78;4,4;10,1;0,45;;;1006,06
102.00;25.07.2017;3.00;;15,9;17,1;17,8;87,46;7,9;13,3;0,067;;;1004,07
102.00;26.07.2017;3.00;;17,1;17,6;18,6;86,29;5,1;9,9;13283.00;;;1003,69
102.00;27.07.2017;3.00;;15,9;17,5;19.00;79,09;6,8;13,9;0,8;;;1001,18
102.00;28.07.2017;3.00;;14,9;16,8;18,3;78,54;9,5;20,4;8283.00;;;1003,91
102.00;29.07.2017;3.00;;15.00;17,4;18,8;85,46;8,9;18,4;5983.00;;;1004,85
102.00;30.07.2017;3.00;;16,6;18,8;22,8;83,46;8,6;21,5;8583.00;;;1002,45
102.00;31.07.2017;3.00;;15,6;18.00;20,7;76,63;5,5;10,9;10617.00;;;1008,79
102.00;01.08.2017;3.00;;17,6;19,1;23.00;77,21;4,4;10,9;1783.00;;;1010,33
102.00;02.08.2017;3.00;;17,1;18,4;20,2;76,79;5,4;14,9;5533.00;;;1010,84
102.00;03.08.2017;3.00;;16,3;18,7;21,2;80,33;11,6;20,3;1,2;;;1002,79
102.00;04.08.2017;3.00;;16,1;17,5;18,9;79,5;13,6;20,8;4,9;;;1002,88
102.00;05.08.2017;3.00;;15,3;17.00;18.00;76,21;10,3;17,9;7817.00;;;1007,64
102.00;06.08.2017;3.00;;14.00;16,7;17,6;68,88;8,8;16.00;10,8;;;1015,45
102.00;07.08.2017;3.00;;15,8;17,9;20,8;71,13;5,6;10,6;12,55;;;1014,38
102.00;08.08.2017;3.00;;16.00;18,8;21,8;78,33;7.00;13,7;3467.00;;;1007,09
102.00;09.08.2017;3.00;;14,8;17,3;19.00;80,42;10,2;16,9;9,85;;;1009,4
102.00;10.08.2017;3.00;;16,6;17.00;17,8;75,52;5,6;8,6;9,7;;;1016,15
102.00;11.08.2017;3.00;;15,5;16,3;17,2;74.00;5,1;10,2;0,1;;;1011,98
102.00;12.08.2017;3.00;;14,4;16,5;18,2;86,79;9,8;16,1;0,65;;;1006,78
102.00;13.08.2017;3.00;;15,8;16,5;16,9;66,08;6,6;15,6;11367.00;;;1014,94
102.00;14.08.2017;3.00;;15.00;17,9;21,5;65,54;5,6;11,7;13683.00;;;1017,47
102.00;15.08.2017;3.00;;18.00;19,7;24.00;79,67;5,7;11,2;5733.00;;;1010,65
102.00;16.08.2017;3.00;;17,2;18,8;22,5;71,83;4,5;9,7;10,05;;;1015,89
102.00;17.08.2017;3.00;;17,3;18,3;19,7;83,92;8,4;14,6;0,283;;;1009,77
102.00;18.08.2017;3.00;;14.00;17,8;20,2;85,96;8,1;21.00;1533.00;;;1005,57
102.00;19.08.2017;3.00;;12,8;15.00;17,8;80,29;11,2;19,1;7,3;;;1007,63
102.00;20.08.2017;3.00;;13,5;15,4;17,5;81,79;11,7;18,1;3083.00;;;1013,27
102.00;21.08.2017;3.00;;15,4;16,4;17.00;70,67;9,7;17.00;6417.00;;;1017,13
102.00;22.08.2017;3.00;;15,1;16.00;16,5;68,75;5,5;8,8;6133.00;;;1017,77
102.00;23.08.2017;3.00;;14,4;17.00;20.00;69,17;3,8;10,6;11883.00;;;1013,61
102.00;24.08.2017;3.00;;16,2;17,8;18,5;78.00;9,6;13,6;10633.00;;;1009,19
102.00;25.08.2017;3.00;;15,7;17,3;18,7;80,25;5,6;11,3;10,45;;;1013,12
102.00;26.08.2017;3.00;;16,5;17,9;20,3;81,08;3,8;8,9;5567.00;;;1011,6
102.00;27.08.2017;3.00;;16,8;17,4;18,2;76,04;6,7;13,6;10017.00;;;1013,21
102.00;28.08.2017;3.00;;16,3;18,5;23,4;76,75;4,5;9,9;9,85;;;1014,65
102.00;29.08.2017;3.00;;17,1;20,1;25,3;72,78;5,1;11,1;10133.00;;;1009,5
102.00;30.08.2017;3.00;;17,3;18,6;21,2;96,25;3,8;8,5;0,683;;;1004,43
102.00;31.08.2017;3.00;;13,6;15,7;19,2;82,67;8,1;16,6;3533.00;;;1008,63
102.00;01.09.2017;3.00;;14,4;16.00;17.00;72,22;5.00;9,8;9517.00;;;1016,1
102.00;02.09.2017;3.00;;15,1;16.00;16,4;68,04;3,5;7.00;9333.00;;;1015,66
102.00;03.09.2017;3.00;;14,8;16,2;19,8;66,67;2,7;6,3;10283.00;;;1012,82
102.00;04.09.2017;3.00;;15,4;17,7;20,9;67,33;3,2;7,6;11,6;;;1011,68
102.00;05.09.2017;3.00;;15,4;18.00;20,1;84,42;6,8;11,4;4,8;;;1011,15
102.00;06.09.2017;3.00;;13,3;16,5;18,9;83,17;10,5;25,6;2,35;;;1006,17
102.00;07.09.2017;3.00;;14,2;16,1;17.00;72,58;9,5;16,1;3,95;;;1006,42
102.00;08.09.2017;3.00;;13,6;14,9;16,4;91,71;12.00;20,8;0,483;;;994,21
102.00;09.09.2017;3.00;;13,1;14,3;16,3;84,42;6.00;11,5;2717.00;;;991,3
102.00;10.09.2017;3.00;;12,8;15,2;17,6;75,75;11.00;18,6;10517.00;;;995,03
102.00;11.09.2017;3.00;;11,6;15,4;17,4;74,54;14,4;26,8;5817.00;;;987,81
102.00;12.09.2017;3.00;;12,9;14,1;15,8;84,13;12,9;21,4;4733.00;;;995,47
102.00;13.09.2017;3.00;;11,5;13,7;15,8;81.00;20,5;40,4;1,8;;;986,71
102.00;14.09.2017;3.00;;11,1;13,4;15,6;79,29;13,9;22,4;6017.00;;;991,94
102.00;15.09.2017;3.00;;11,2;13,7;15,5;76,04;11,5;16,6;9167.00;;;1002,55
102.00;16.09.2017;3.00;;10,6;12,1;14,1;91,17;5,6;10,4;0,3;;;1004,75
102.00;17.09.2017;3.00;;11,3;12,8;15,5;82,58;4,2;11,9;7217.00;;;1008,6
102.00;18.09.2017;3.00;;11,2;13,2;16,4;77.00;3.00;6,5;10867.00;;;1009,56
102.00;19.09.2017;3.00;;12,2;14.00;15,2;78,58;5,4;17,1;3,95;;;1011,87
102.00;20.09.2017;3.00;;12,2;13,9;15,2;83,25;9,2;16,8;0,767;;;1013,38
102.00;21.09.2017;3.00;;13.00;14,8;17.00;81,33;5,3;10,2;0,267;;;1015,73
102.00;22.09.2017;3.00;;14,1;15,3;17,5;82,87;3.00;4,9;1267.00;;;1016,59
102.00;23.09.2017;3.00;;14,7;15,6;17,5;83,21;3.00;6,8;6,35;;;1019,62
102.00;24.09.2017;3.00;;14.00;15.00;16,1;88,79;4.00;9,7;3217.00;;;1020,24
102.00;25.09.2017;3.00;;13,7;15,4;18.00;90,75;6,4;11,1;1433.00;;;1019,5
102.00;26.09.2017;3.00;;13,8;14,7;15,9;89,17;6,7;11,2;0,05;;;1021.00
102.00;27.09.2017;3.00;;13,1;14,7;15,9;90,25;6,3;10,4;0,067;;;1021,47
102.00;28.09.2017;3.00;;12,6;14,4;15,8;97,67;6,4;9,1;0.00;;;1019,73
102.00;29.09.2017;3.00;;14,4;16,4;19.00;93,29;6,5;11,8;0,067;;;1015,85
102.00;30.09.2017;3.00;;12,7;15,3;17,5;93,78;7.00;18,4;0,283;;;1010,88
102.00;01.10.2017;3.00;;11,9;14,3;16,7;81,08;9,2;18,2;9,95;;;1013,16
102.00;02.10.2017;3.00;;12,6;14,5;16,4;84.00;14,8;21,9;1167.00;;;1002,67
102.00;03.10.2017;3.00;;12,4;14,4;15,3;72,88;13,7;20,4;4467.00;;;1007,99
102.00;04.10.2017;3.00;;10,4;13,2;14,6;80,88;16.00;29,4;0.00;;;1008,38
102.00;05.10.2017;3.00;;7,9;12,7;15,4;82,88;17,1;33,6;1,85;;;998,18
102.00;06.10.2017;3.00;;10,1;13,6;14,6;74,58;15,7;26,4;3733.00;;;1007,85
102.00;07.10.2017;3.00;;10,3;12,6;14,6;86,88;13,9;20,1;0.00;;;1004,97
102.00;08.10.2017;3.00;;12.00;13,1;13,7;66,83;8,8;15,1;7,5;;;1009,37
102.00;09.10.2017;3.00;;10,6;11,9;13,1;86,58;4,9;13,7;0,267;;;1012,22
102.00;10.10.2017;3.00;;12,3;13,4;14,3;95,63;10,5;16,3;1017.00;;;1006,8
102.00;11.10.2017;3.00;;13,6;14,4;15,3;89,33;12,9;19,7;0.00;;;1005,15
102.00;12.10.2017;3.00;;11,3;13,8;15.00;74,5;16,7;28,4;5817.00;;;1009,01
102.00;13.10.2017;3.00;;10,9;13,8;16,2;90,17;9,1;13,1;4183.00;;;1016,82
102.00;14.10.2017;3.00;;14,1;15,6;16,6;93,42;9,5;13,8;0,417;;;1018,57
102.00;15.10.2017;3.00;;13,2;15,8;19,8;87,83;7,7;11,3;9567.00;;;1017,15
102.00;16.10.2017;3.00;;14.00;16,8;20,4;84,83;7,6;11,6;7717.00;;;1014,5
102.00;17.10.2017;3.00;;12,3;14,6;18,4;80,67;10,3;15,1;1,85;;;1013,32
102.00;18.10.2017;3.00;;11,2;12,9;14,4;90.00;4,5;10,2;2783.00;;;1010,76
102.00;19.10.2017;3.00;;11,9;13,5;16,2;92,42;7.00;10,6;1533.00;;;1007,41
102.00;20.10.2017;3.00;;12,2;13,7;15,6;88,92;10,4;15,9;2167.00;;;1003,7
102.00;21.10.2017;3.00;;11,4;12,4;14.00;91,67;9,3;15,4;0,017;;;1005,05
102.00;22.10.2017;3.00;;9,8;11,6;13,2;85,13;10,7;16,9;2283.00;;;1002,8
102.00;23.10.2017;3.00;;11,2;12,3;13,7;93,5;7,6;16,7;1,25;;;1008,47
102.00;24.10.2017;3.00;;10,1;13,1;15,9;97,33;9,5;17,1;0.00;;;1012,9
102.00;25.10.2017;3.00;;12,2;14,3;15,6;89,08;12,1;21,5;1,65;;;1011,99
102.00;26.10.2017;3.00;;11,5;13,1;14.00;85,75;11,4;19,7;0,383;;;1015,65
102.00;27.10.2017;3.00;;11,1;12,6;13,4;73,63;14,8;21,6;3,65;;;1017,56
102.00;28.10.2017;3.00;;10,8;13.00;14,5;77,63;18,4;35,5;0.00;;;1005,52
102.00;29.10.2017;3.00;;7,4;11,1;13,4;64,83;22,4;39,8;4,95;;;1001,82
102.00;30.10.2017;3.00;;6,2;9,8;10,6;64,75;12,3;23,5;4367.00;;;1017,78
102.00;31.10.2017;3.00;;8,6;9,8;11,2;87,63;9,5;15,4;0,083;;;1017,11
102.00;01.11.2017;3.00;;10,4;12.00;13,2;93,58;12,2;20,4;0,217;;;1011,07
102.00;02.11.2017;3.00;;10,4;11,7;12,8;81,33;8,4;14,6;5,95;;;1006,48
102.00;03.11.2017;3.00;;8,9;10,1;11,3;91,08;5,9;10,4;0,183;;;1010,06
102.00;04.11.2017;3.00;;7,9;10,1;12,3;90,92;8.00;14,9;1583.00;;;1001,73
102.00;05.11.2017;3.00;;7,9;10,2;12,3;77,5;9.00;14,9;0,1;;;1002,18
102.00;06.11.2017;3.00;;8,1;9,5;10,4;70,88;4,8;12,9;5317.00;;;1017,1
102.00;07.11.2017;3.00;;3,7;6.00;8,9;91,71;6,4;10,7;2383.00;;;1019,79
102.00;08.11.2017;3.00;;6.00;7,6;9,3;88,42;5,3;8,1;0,317;;;1017,14
102.00;09.11.2017;3.00;;7.00;8,9;11,7;88,33;8,7;17,6;1217.00;;;1014,5
102.00;10.11.2017;3.00;;6,4;8,9;10,7;81.00;14,9;29,9;0,383;;;1003,75
102.00;11.11.2017;3.00;;5,9;8,2;9,5;68,42;13,1;23,3;2717.00;;;999,89
102.00;12.11.2017;3.00;;5,3;7,2;9,6;79,75;8,9;19,4;0.00;;;996,78
102.00;13.11.2017;3.00;;7,2;8,4;9,7;70,71;4,9;10,8;6683.00;;;1010,15
102.00;14.11.2017;3.00;;5,8;7,9;9,5;91,04;10,1;19,5;0,167;;;1014,54
102.00;15.11.2017;3.00;;8,7;9,8;11,7;96,83;6,1;14.00;0,467;;;1018,89
102.00;16.11.2017;3.00;;8,3;9,3;10,8;95,04;8,9;18,1;0.00;;;1016,51
102.00;17.11.2017;3.00;;7,1;8,9;10,2;70,33;9,8;16,6;4467.00;;;1018,81
102.00;18.11.2017;3.00;;5,3;7,6;9,3;77,25;15,9;26,8;0,45;;;1007,08
102.00;19.11.2017;1.00;;4,9;8,5;10.00;73,25;17,4;31,4;1,75;;;1004,78
102.00;20.11.2017;1.00;;4,5;6,4;8,9;83,58;9,7;20,5;0.00;;;1007,87
102.00;21.11.2017;1.00;;5,1;6,6;10,7;98,61;5,4;14,3;0.00;;;1003,08
102.00;22.11.2017;1.00;;9,8;10,4;11,4;89,63;13,8;18,9;0,483;;;996,67
102.00;23.11.2017;1.00;;7,9;10,1;12,7;76,13;14,3;22.00;0,917;;;994,06
102.00;24.11.2017;1.00;;5,3;7,4;8,9;84,5;8,7;17.00;1517.00;;;1003,59
102.00;25.11.2017;1.00;;4.00;5,9;6,9;79,79;8,3;20,8;3517.00;;;1005,38
102.00;26.11.2017;1.00;;3,5;5,4;7,9;86,04;13,6;23.00;1783.00;;;1008,63
102.00;27.11.2017;1.00;;4.00;5,8;7,9;90,29;13,7;19,9;0.00;;;1002,27
102.00;28.11.2017;1.00;;4,7;6,1;8,3;87,3;14.00;28,4;2217.00;;;993,42
102.00;29.11.2017;1.00;;3,4;4,6;6,3;91,83;7,4;12,5;0,55;;;998,52
102.00;30.11.2017;1.00;;1,9;3,1;4,3;93,33;5,9;9,1;0.00;;;999,09
102.00;01.12.2017;1.00;;1,8;3,2;4,1;86,67;4,6;9,1;0,917;;;1012,28
102.00;02.12.2017;1.00;;-0,1;1,4;3,8;97,42;8,4;17,9;0.00;;;1019,46
102.00;03.12.2017;1.00;;2,1;6,7;9,2;86,46;11,6;18,7;0,467;;;1014,52
102.00;04.12.2017;1.00;;5,8;8,1;9.00;77,08;11,7;24,9;1183.00;;;1019,67
102.00;05.12.2017;1.00;;7,3;8,3;9,3;92,13;12,8;19,2;0.00;;;1022,75
